Time, Ecoregion, Species, TempMult, MinJanTempMult, SoilMoistureMult, OtherAdjustMult, ProbEst
79, MN401, ostrvirg,0.93,1.00,0.00,0.40,0.00
79, MN401, piceglau,0.00,1.00,0.00,0.40,0.00
79, MN401, picemari,0.00,1.00,0.00,0.40,0.00
79, MN401, pinubank,0.00,1.00,0.38,0.40,0.00
79, MN401, pinuresi,0.00,1.00,0.29,0.40,0.00
79, MN401, pinustro,0.51,1.00,0.23,0.40,0.09
79, MN401, popubals,0.00,1.00,0.00,0.40,0.00
79, MN401, popudelt,0.00,1.00,0.00,0.40,0.00
79, MN401, popugran,0.52,1.00,0.00,0.40,0.00
79, MN401, poputrem,0.00,1.00,0.00,0.40,0.00
79, MN401, prunpens,0.00,1.00,0.00,0.40,0.00
79, MN401, prunsero,0.90,1.00,0.00,0.40,0.00
79, MN401, prunvirg,0.90,1.00,0.00,0.40,0.00
79, MN401, queralba,0.94,1.00,0.00,0.40,0.00
79, MN401, querelli,0.00,1.00,0.26,0.40,0.00
79, MN401, quermacr,0.99,1.00,0.29,0.40,0.12
79, MN401, querrubr,1.00,1.00,0.00,0.40,0.00
79, MN401, salix,0.00,1.00,0.00,0.40,0.00
79, MN401, thujocci,0.00,1.00,0.00,0.40,0.00
79, MN401, tiliamer,0.55,1.00,0.00,0.40,0.00
79, MN401, ulmuamer,0.82,1.00,0.00,0.40,0.00
79, MN401, ulmurubr,0.82,1.00,0.00,0.40,0.00
79, MN402, abiebals,0.00,1.00,0.00,0.40,0.00
79, MN402, acernegu,0.84,1.00,0.00,0.40,0.00
79, MN402, acerrubr,0.84,1.00,0.00,0.40,0.00
79, MN402, acersacc,0.46,1.00,0.00,0.40,0.00
79, MN402, acerspic,0.84,1.00,0.00,0.40,0.00
79, MN402, betualle,0.00,1.00,0.00,0.40,0.00
79, MN402, betupapy,0.00,1.00,0.00,0.40,0.00
79, MN402, celtis,0.84,1.00,0.00,0.40,0.00
79, MN402, fraxamer,0.87,1.00,0.00,0.40,0.00
79, MN402, fraxnigr,0.00,1.00,0.00,0.40,0.00
79, MN402, fraxpenn,0.97,1.00,0.00,0.40,0.00
79, MN402, larilari,0.00,1.00,0.00,0.40,0.00
79, MN402, ostrvirg,0.93,1.00,0.00,0.40,0.00
79, MN402, piceglau,0.00,1.00,0.00,0.40,0.00
79, MN402, picemari,0.00,1.00,0.00,0.40,0.00
79, MN402, pinubank,0.00,1.00,0.00,0.40,0.00
79, MN402, pinuresi,0.00,1.00,0.00,0.40,0.00
79, MN402, pinustro,0.51,1.00,0.00,0.40,0.00
79, MN402, popubals,0.00,1.00,0.00,0.40,0.00
79, MN402, popudelt,0.00,1.00,0.00,0.40,0.00
79, MN402, popugran,0.52,1.00,0.00,0.40,0.00
79, MN402, poputrem,0.00,1.00,0.00,0.40,0.00
79, MN402, prunpens,0.00,1.00,0.00,0.40,0.00
79, MN402, prunsero,0.90,1.00,0.00,0.40,0.00
79, MN402, prunvirg,0.90,1.00,0.00,0.40,0.00
79, MN402, queralba,0.94,1.00,0.00,0.40,0.00
79, MN402, querelli,0.00,1.00,0.00,0.40,0.00
79, MN402, quermacr,0.99,1.00,0.00,0.40,0.00
79, MN402, querrubr,1.00,1.00,0.00,0.40,0.00
79, MN402, salix,0.00,1.00,0.00,0.40,0.00
79, MN402, thujocci,0.00,1.00,0.00,0.40,0.00
79, MN402, tiliamer,0.55,1.00,0.00,0.40,0.00
79, MN402, ulmuamer,0.82,1.00,0.00,0.40,0.00
79, MN402, ulmurubr,0.82,1.00,0.00,0.40,0.00
79, MN403, abiebals,0.00,1.00,0.66,0.40,0.00
79, MN403, acernegu,0.87,1.00,0.77,0.40,0.31
79, MN403, acerrubr,0.87,1.00,0.77,0.40,0.31
79, MN403, acersacc,0.23,1.00,0.00,0.40,0.00
79, MN403, acerspic,0.87,1.00,0.77,0.40,0.31
79, MN403, betualle,0.00,1.00,0.69,0.40,0.00
79, MN403, betupapy,0.00,1.00,0.82,0.40,0.00
79, MN403, celtis,0.87,1.00,0.77,0.40,0.31
79, MN403, fraxamer,0.90,1.00,0.82,0.40,0.33
79, MN403, fraxnigr,0.00,1.00,0.00,0.40,0.00
79, MN403, fraxpenn,0.98,1.00,0.43,0.40,0.17
79, MN403, larilari,0.00,1.00,0.81,0.40,0.00
79, MN403, ostrvirg,0.96,1.00,0.82,0.40,0.33
79, MN403, piceglau,0.00,1.00,0.79,0.40,0.00
79, MN403, picemari,0.00,1.00,0.81,0.40,0.00
79, MN403, pinubank,0.00,1.00,0.88,0.40,0.00
79, MN403, pinuresi,0.00,1.00,0.87,0.40,0.00
79, MN403, pinustro,0.32,1.00,0.87,0.40,0.13
79, MN403, popubals,0.00,1.00,0.81,0.40,0.00
79, MN403, popudelt,0.00,1.00,0.78,0.40,0.00
79, MN403, popugran,0.32,1.00,0.83,0.40,0.13
79, MN403, poputrem,0.00,1.00,0.81,0.40,0.00
79, MN403, prunpens,0.00,1.00,0.69,0.40,0.00
79, MN403, prunsero,0.94,1.00,0.83,0.40,0.33
79, MN403, prunvirg,0.94,1.00,0.83,0.40,0.33
79, MN403, queralba,0.97,1.00,0.86,0.40,0.34
79, MN403, querelli,0.00,1.00,0.87,0.40,0.00
79, MN403, quermacr,1.00,1.00,0.87,0.40,0.35
79, MN403, querrubr,0.99,1.00,0.73,0.40,0.29
79, MN403, salix,0.00,1.00,0.81,0.40,0.00
79, MN403, thujocci,0.00,1.00,0.84,0.40,0.00
79, MN403, tiliamer,0.32,1.00,0.73,0.40,0.13
79, MN403, ulmuamer,0.85,1.00,0.80,0.40,0.32
79, MN403, ulmurubr,0.85,1.00,0.80,0.40,0.32
79, MN404, abiebals,0.00,1.00,0.00,0.40,0.00
79, MN404, acernegu,0.84,1.00,0.00,0.40,0.00
79, MN404, acerrubr,0.84,1.00,0.00,0.40,0.00
79, MN404, acersacc,0.46,1.00,0.00,0.40,0.00
79, MN404, acerspic,0.84,1.00,0.00,0.40,0.00
79, MN404, betualle,0.00,1.00,0.00,0.40,0.00
79, MN404, betupapy,0.00,1.00,0.00,0.40,0.00
79, MN404, celtis,0.84,1.00,0.00,0.40,0.00
79, MN404, fraxamer,0.87,1.00,0.00,0.40,0.00
79, MN404, fraxnigr,0.00,1.00,0.00,0.40,0.00
79, MN404, fraxpenn,0.97,1.00,0.00,0.40,0.00
79, MN404, larilari,0.00,1.00,0.00,0.40,0.00
79, MN404, ostrvirg,0.93,1.00,0.00,0.40,0.00
79, MN404, piceglau,0.00,1.00,0.00,0.40,0.00
79, MN404, picemari,0.00,1.00,0.00,0.40,0.00
79, MN404, pinubank,0.00,1.00,0.00,0.40,0.00
79, MN404, pinuresi,0.00,1.00,0.00,0.40,0.00
79, MN404, pinustro,0.51,1.00,0.00,0.40,0.00
79, MN404, popubals,0.00,1.00,0.00,0.40,0.00
79, MN404, popudelt,0.00,1.00,0.00,0.40,0.00
79, MN404, popugran,0.52,1.00,0.00,0.40,0.00
79, MN404, poputrem,0.00,1.00,0.00,0.40,0.00
79, MN404, prunpens,0.00,1.00,0.00,0.40,0.00
79, MN404, prunsero,0.90,1.00,0.00,0.40,0.00
79, MN404, prunvirg,0.90,1.00,0.00,0.40,0.00
79, MN404, queralba,0.94,1.00,0.00,0.40,0.00
79, MN404, querelli,0.00,1.00,0.00,0.40,0.00
79, MN404, quermacr,0.99,1.00,0.00,0.40,0.00
79, MN404, querrubr,1.00,1.00,0.00,0.40,0.00
79, MN404, salix,0.00,1.00,0.00,0.40,0.00
79, MN404, thujocci,0.00,1.00,0.00,0.40,0.00
79, MN404, tiliamer,0.55,1.00,0.00,0.40,0.00
79, MN404, ulmuamer,0.82,1.00,0.00,0.40,0.00
79, MN404, ulmurubr,0.82,1.00,0.00,0.40,0.00
79, MN500, abiebals,0.00,1.00,0.00,0.40,0.00
79, MN500, acernegu,0.90,1.00,0.00,0.40,0.00
79, MN500, acerrubr,0.90,1.00,0.00,0.40,0.00
79, MN500, acersacc,0.05,1.00,0.00,0.40,0.00
79, MN500, acerspic,0.90,1.00,0.00,0.40,0.00
79, MN500, betualle,0.00,1.00,0.00,0.40,0.00
79, MN500, betupapy,0.00,1.00,0.00,0.40,0.00
79, MN500, celtis,0.90,1.00,0.00,0.40,0.00
79, MN500, fraxamer,0.93,1.00,0.00,0.40,0.00
79, MN500, fraxnigr,0.00,1.00,0.00,0.40,0.00
79, MN500, fraxpenn,0.99,1.00,0.00,0.40,0.00
79, MN500, larilari,0.00,1.00,0.00,0.40,0.00
79, MN500, ostrvirg,0.97,1.00,0.00,0.40,0.00
79, MN500, piceglau,0.00,1.00,0.00,0.40,0.00
79, MN500, picemari,0.00,1.00,0.00,0.40,0.00
79, MN500, pinubank,0.00,1.00,0.34,0.40,0.00
79, MN500, pinuresi,0.00,1.00,0.23,0.40,0.00
79, MN500, pinustro,0.16,1.00,0.15,0.40,0.06
79, MN500, popubals,0.00,1.00,0.00,0.40,0.00
79, MN500, popudelt,0.00,1.00,0.00,0.40,0.00
79, MN500, popugran,0.17,1.00,0.00,0.40,0.00
79, MN500, poputrem,0.00,1.00,0.00,0.40,0.00
79, MN500, prunpens,0.00,1.00,0.00,0.40,0.00
79, MN500, prunsero,0.95,1.00,0.00,0.40,0.00
79, MN500, prunvirg,0.95,1.00,0.00,0.40,0.00
79, MN500, queralba,0.98,1.00,0.00,0.40,0.00
79, MN500, querelli,0.00,1.00,0.19,0.40,0.00
79, MN500, quermacr,1.00,1.00,0.23,0.40,0.09
79, MN500, querrubr,0.98,1.00,0.00,0.40,0.00
79, MN500, salix,0.00,1.00,0.00,0.40,0.00
79, MN500, thujocci,0.00,1.00,0.00,0.40,0.00
79, MN500, tiliamer,0.13,1.00,0.00,0.40,0.00
79, MN500, ulmuamer,0.88,1.00,0.00,0.40,0.00
79, MN500, ulmurubr,0.88,1.00,0.00,0.40,0.00
79, MN504, abiebals,0.00,1.00,0.00,0.40,0.00
79, MN504, acernegu,0.87,1.00,0.00,0.40,0.00
79, MN504, acerrubr,0.87,1.00,0.00,0.40,0.00
79, MN504, acersacc,0.29,1.00,0.00,0.40,0.00
79, MN504, acerspic,0.87,1.00,0.00,0.40,0.00
79, MN504, betualle,0.00,1.00,0.00,0.40,0.00
79, MN504, betupapy,0.00,1.00,0.00,0.40,0.00
79, MN504, celtis,0.87,1.00,0.00,0.40,0.00
79, MN504, fraxamer,0.89,1.00,0.00,0.40,0.00
79, MN504, fraxnigr,0.00,1.00,0.00,0.40,0.00
79, MN504, fraxpenn,0.98,1.00,0.00,0.40,0.00
79, MN504, larilari,0.00,1.00,0.00,0.40,0.00
79, MN504, ostrvirg,0.95,1.00,0.00,0.40,0.00
79, MN504, piceglau,0.00,1.00,0.00,0.40,0.00
79, MN504, picemari,0.00,1.00,0.00,0.40,0.00
79, MN504, pinubank,0.00,1.00,0.22,0.40,0.00
79, MN504, pinuresi,0.00,1.00,0.00,0.40,0.00
79, MN504, pinustro,0.37,1.00,0.00,0.40,0.00
79, MN504, popubals,0.00,1.00,0.00,0.40,0.00
79, MN504, popudelt,0.00,1.00,0.00,0.40,0.00
79, MN504, popugran,0.38,1.00,0.00,0.40,0.00
79, MN504, poputrem,0.00,1.00,0.00,0.40,0.00
79, MN504, prunpens,0.00,1.00,0.00,0.40,0.00
79, MN504, prunsero,0.93,1.00,0.00,0.40,0.00
79, MN504, prunvirg,0.93,1.00,0.00,0.40,0.00
79, MN504, queralba,0.96,1.00,0.00,0.40,0.00
79, MN504, querelli,0.00,1.00,0.00,0.40,0.00
79, MN504, quermacr,1.00,1.00,0.00,0.40,0.00
79, MN504, querrubr,1.00,1.00,0.00,0.40,0.00
79, MN504, salix,0.00,1.00,0.00,0.40,0.00
79, MN504, thujocci,0.00,1.00,0.00,0.40,0.00
79, MN504, tiliamer,0.38,1.00,0.00,0.40,0.00
79, MN504, ulmuamer,0.85,1.00,0.00,0.40,0.00
79, MN504, ulmurubr,0.85,1.00,0.00,0.40,0.00
80, MN101, abiebals,0.00,1.00,0.00,0.40,0.00
80, MN101, acernegu,0.80,1.00,0.00,0.40,0.00
80, MN101, acerrubr,0.80,1.00,0.00,0.40,0.00
80, MN101, acersacc,0.62,1.00,0.00,0.40,0.00
80, MN101, acerspic,0.80,1.00,0.00,0.40,0.00
80, MN101, betualle,0.00,1.00,0.00,0.40,0.00
80, MN101, betupapy,0.00,1.00,0.00,0.40,0.00
80, MN101, celtis,0.80,1.00,0.00,0.40,0.00
80, MN101, fraxamer,0.83,1.00,0.00,0.40,0.00
80, MN101, fraxnigr,0.00,1.00,0.00,0.40,0.00
80, MN101, fraxpenn,0.94,1.00,0.00,0.40,0.00
80, MN101, larilari,0.00,1.00,0.00,0.40,0.00
80, MN101, ostrvirg,0.90,1.00,0.00,0.40,0.00
80, MN101, piceglau,0.00,1.00,0.00,0.40,0.00
80, MN101, picemari,0.00,1.00,0.00,0.40,0.00
80, MN101, pinubank,0.00,1.00,0.00,0.40,0.00
80, MN101, pinuresi,0.00,1.00,0.00,0.40,0.00
80, MN101, pinustro,0.66,1.00,0.00,0.40,0.00
80, MN101, popubals,0.00,1.00,0.00,0.40,0.00
80, MN101, popudelt,0.00,1.00,0.00,0.40,0.00
80, MN101, popugran,0.66,1.00,0.00,0.40,0.00
80, MN101, poputrem,0.00,1.00,0.00,0.40,0.00
80, MN101, prunpens,0.00,1.00,0.00,0.40,0.00
80, MN101, prunsero,0.87,1.00,0.00,0.40,0.00
80, MN101, prunvirg,0.87,1.00,0.00,0.40,0.00
80, MN101, queralba,0.92,1.00,0.00,0.40,0.00
80, MN101, querelli,0.00,1.00,0.00,0.40,0.00
80, MN101, quermacr,0.97,1.00,0.00,0.40,0.00
80, MN101, querrubr,1.00,1.00,0.00,0.40,0.00
80, MN101, salix,0.00,1.00,0.00,0.40,0.00
80, MN101, thujocci,0.00,1.00,0.00,0.40,0.00
80, MN101, tiliamer,0.71,1.00,0.00,0.40,0.00
80, MN101, ulmuamer,0.78,1.00,0.00,0.40,0.00
80, MN101, ulmurubr,0.78,1.00,0.00,0.40,0.00
80, MN102, abiebals,0.00,1.00,0.00,0.40,0.00
80, MN102, acernegu,0.80,1.00,0.00,0.40,0.00
80, MN102, acerrubr,0.80,1.00,0.00,0.40,0.00
80, MN102, acersacc,0.62,1.00,0.00,0.40,0.00
80, MN102, acerspic,0.80,1.00,0.00,0.40,0.00
80, MN102, betualle,0.00,1.00,0.00,0.40,0.00
80, MN102, betupapy,0.00,1.00,0.00,0.40,0.00
80, MN102, celtis,0.80,1.00,0.00,0.40,0.00
80, MN102, fraxamer,0.83,1.00,0.00,0.40,0.00
80, MN102, fraxnigr,0.00,1.00,0.00,0.40,0.00
80, MN102, fraxpenn,0.94,1.00,0.00,0.40,0.00
80, MN102, larilari,0.00,1.00,0.00,0.40,0.00
80, MN102, ostrvirg,0.90,1.00,0.00,0.40,0.00
80, MN102, piceglau,0.00,1.00,0.00,0.40,0.00
80, MN102, picemari,0.00,1.00,0.00,0.40,0.00
80, MN102, pinubank,0.00,1.00,0.00,0.40,0.00
80, MN102, pinuresi,0.00,1.00,0.00,0.40,0.00
80, MN102, pinustro,0.66,1.00,0.00,0.40,0.00
80, MN102, popubals,0.00,1.00,0.00,0.40,0.00
80, MN102, popudelt,0.00,1.00,0.00,0.40,0.00
80, MN102, popugran,0.66,1.00,0.00,0.40,0.00
80, MN102, poputrem,0.00,1.00,0.00,0.40,0.00
80, MN102, prunpens,0.00,1.00,0.00,0.40,0.00
80, MN102, prunsero,0.87,1.00,0.00,0.40,0.00
80, MN102, prunvirg,0.87,1.00,0.00,0.40,0.00
80, MN102, queralba,0.92,1.00,0.00,0.40,0.00
80, MN102, querelli,0.00,1.00,0.00,0.40,0.00
80, MN102, quermacr,0.97,1.00,0.00,0.40,0.00
80, MN102, querrubr,1.00,1.00,0.00,0.40,0.00
80, MN102, salix,0.00,1.00,0.00,0.40,0.00
80, MN102, thujocci,0.00,1.00,0.00,0.40,0.00
80, MN102, tiliamer,0.71,1.00,0.00,0.40,0.00
80, MN102, ulmuamer,0.78,1.00,0.00,0.40,0.00
80, MN102, ulmurubr,0.78,1.00,0.00,0.40,0.00
80, MN103, abiebals,0.07,1.00,1.00,0.40,0.03
80, MN103, acernegu,0.65,1.00,1.00,0.40,0.26
80, MN103, acerrubr,0.65,1.00,1.00,0.40,0.26
80, MN103, acersacc,0.96,1.00,1.00,0.40,0.38
80, MN103, acerspic,0.65,1.00,1.00,0.40,0.26
80, MN103, betualle,0.38,1.00,1.00,0.40,0.15
80, MN103, betupapy,0.00,1.00,1.00,0.40,0.00
80, MN103, celtis,0.65,1.00,1.00,0.40,0.26
80, MN103, fraxamer,0.66,1.00,1.00,0.40,0.26
80, MN103, fraxnigr,0.00,1.00,1.00,0.40,0.00
80, MN103, fraxpenn,0.83,1.00,1.00,0.40,0.33
80, MN103, larilari,0.45,1.00,1.00,0.40,0.18
80, MN103, ostrvirg,0.75,1.00,1.00,0.40,0.30
80, MN103, piceglau,0.00,1.00,1.00,0.40,0.00
80, MN103, picemari,0.00,1.00,1.00,0.40,0.00
80, MN103, pinubank,0.00,1.00,1.00,0.40,0.00
80, MN103, pinuresi,0.00,1.00,1.00,0.40,0.00
80, MN103, pinustro,0.95,1.00,1.00,0.40,0.38
80, MN103, popubals,0.26,1.00,1.00,0.40,0.11
80, MN103, popudelt,0.26,1.00,1.00,0.40,0.11
80, MN103, popugran,0.96,1.00,1.00,0.40,0.38
80, MN103, poputrem,0.24,1.00,1.00,0.40,0.09
80, MN103, prunpens,0.28,1.00,1.00,0.40,0.11
80, MN103, prunsero,0.73,1.00,1.00,0.40,0.29
80, MN103, prunvirg,0.73,1.00,1.00,0.40,0.29
80, MN103, queralba,0.78,1.00,1.00,0.40,0.31
80, MN103, querelli,0.00,1.00,1.00,0.40,0.00
80, MN103, quermacr,0.88,1.00,1.00,0.40,0.35
80, MN103, querrubr,0.92,1.00,1.00,0.40,0.37
80, MN103, salix,0.26,1.00,1.00,0.40,0.11
80, MN103, thujocci,0.00,1.00,1.00,0.40,0.00
80, MN103, tiliamer,0.99,1.00,1.00,0.40,0.40
80, MN103, ulmuamer,0.64,1.00,1.00,0.40,0.26
80, MN103, ulmurubr,0.64,1.00,1.00,0.40,0.26
80, MN104, abiebals,0.07,1.00,1.00,0.40,0.03
80, MN104, acernegu,0.65,1.00,1.00,0.40,0.26
80, MN104, acerrubr,0.65,1.00,1.00,0.40,0.26
80, MN104, acersacc,0.96,1.00,1.00,0.40,0.38
80, MN104, acerspic,0.65,1.00,1.00,0.40,0.26
80, MN104, betualle,0.38,1.00,1.00,0.40,0.15
80, MN104, betupapy,0.00,1.00,1.00,0.40,0.00
80, MN104, celtis,0.65,1.00,1.00,0.40,0.26
80, MN104, fraxamer,0.66,1.00,1.00,0.40,0.26
80, MN104, fraxnigr,0.00,1.00,1.00,0.40,0.00
80, MN104, fraxpenn,0.83,1.00,1.00,0.40,0.33
80, MN104, larilari,0.45,1.00,1.00,0.40,0.18
80, MN104, ostrvirg,0.75,1.00,1.00,0.40,0.30
80, MN104, piceglau,0.00,1.00,1.00,0.40,0.00
80, MN104, picemari,0.00,1.00,1.00,0.40,0.00
80, MN104, pinubank,0.00,1.00,1.00,0.40,0.00
80, MN104, pinuresi,0.00,1.00,1.00,0.40,0.00
80, MN104, pinustro,0.95,1.00,1.00,0.40,0.38
80, MN104, popubals,0.26,1.00,1.00,0.40,0.11
80, MN104, popudelt,0.26,1.00,1.00,0.40,0.11
80, MN104, popugran,0.96,1.00,1.00,0.40,0.38
80, MN104, poputrem,0.24,1.00,1.00,0.40,0.09
80, MN104, prunpens,0.28,1.00,1.00,0.40,0.11
80, MN104, prunsero,0.73,1.00,1.00,0.40,0.29
80, MN104, prunvirg,0.73,1.00,1.00,0.40,0.29
80, MN104, queralba,0.78,1.00,1.00,0.40,0.31
80, MN104, querelli,0.00,1.00,1.00,0.40,0.00
80, MN104, quermacr,0.88,1.00,1.00,0.40,0.35
80, MN104, querrubr,0.92,1.00,1.00,0.40,0.37
80, MN104, salix,0.26,1.00,1.00,0.40,0.11
80, MN104, thujocci,0.00,1.00,1.00,0.40,0.00
80, MN104, tiliamer,0.99,1.00,1.00,0.40,0.40
80, MN104, ulmuamer,0.64,1.00,1.00,0.40,0.26
80, MN104, ulmurubr,0.64,1.00,1.00,0.40,0.26
80, MN200, abiebals,0.00,1.00,0.00,0.40,0.00
80, MN200, acernegu,0.83,1.00,0.00,0.40,0.00
80, MN200, acerrubr,0.83,1.00,0.00,0.40,0.00
80, MN200, acersacc,0.51,1.00,0.00,0.40,0.00
80, MN200, acerspic,0.83,1.00,0.00,0.40,0.00
80, MN200, betualle,0.00,1.00,0.00,0.40,0.00
80, MN200, betupapy,0.00,1.00,0.00,0.40,0.00
80, MN200, celtis,0.83,1.00,0.00,0.40,0.00
80, MN200, fraxamer,0.85,1.00,0.00,0.40,0.00
80, MN200, fraxnigr,0.00,1.00,0.00,0.40,0.00
80, MN200, fraxpenn,0.96,1.00,0.00,0.40,0.00
80, MN200, larilari,0.00,1.00,0.00,0.40,0.00
80, MN200, ostrvirg,0.92,1.00,0.00,0.40,0.00
80, MN200, piceglau,0.00,1.00,0.00,0.40,0.00
80, MN200, picemari,0.00,1.00,0.00,0.40,0.00
80, MN200, pinubank,0.00,1.00,0.43,0.40,0.00
80, MN200, pinuresi,0.00,1.00,0.37,0.40,0.00
80, MN200, pinustro,0.56,1.00,0.32,0.40,0.13
80, MN200, popubals,0.00,1.00,0.00,0.40,0.00
80, MN200, popudelt,0.00,1.00,0.00,0.40,0.00
80, MN200, popugran,0.56,1.00,0.00,0.40,0.00
80, MN200, poputrem,0.00,1.00,0.00,0.40,0.00
80, MN200, prunpens,0.00,1.00,0.00,0.40,0.00
80, MN200, prunsero,0.89,1.00,0.00,0.40,0.00
80, MN200, prunvirg,0.89,1.00,0.00,0.40,0.00
80, MN200, queralba,0.94,1.00,0.22,0.40,0.09
80, MN200, querelli,0.00,1.00,0.34,0.40,0.00
80, MN200, quermacr,0.98,1.00,0.37,0.40,0.15
80, MN200, querrubr,1.00,1.00,0.00,0.40,0.00
80, MN200, salix,0.00,1.00,0.00,0.40,0.00
80, MN200, thujocci,0.00,1.00,0.00,0.40,0.00
80, MN200, tiliamer,0.60,1.00,0.00,0.40,0.00
80, MN200, ulmuamer,0.81,1.00,0.00,0.40,0.00
80, MN200, ulmurubr,0.81,1.00,0.00,0.40,0.00
80, MN201, abiebals,0.00,1.00,0.00,0.40,0.00
80, MN201, acernegu,0.83,1.00,0.00,0.40,0.00
80, MN201, acerrubr,0.83,1.00,0.00,0.40,0.00
80, MN201, acersacc,0.51,1.00,0.00,0.40,0.00
80, MN201, acerspic,0.83,1.00,0.00,0.40,0.00
80, MN201, betualle,0.00,1.00,0.00,0.40,0.00
80, MN201, betupapy,0.00,1.00,0.00,0.40,0.00
80, MN201, celtis,0.83,1.00,0.00,0.40,0.00
80, MN201, fraxamer,0.85,1.00,0.00,0.40,0.00
80, MN201, fraxnigr,0.00,1.00,0.00,0.40,0.00
80, MN201, fraxpenn,0.96,1.00,0.00,0.40,0.00
80, MN201, larilari,0.00,1.00,0.00,0.40,0.00
80, MN201, ostrvirg,0.92,1.00,0.00,0.40,0.00
80, MN201, piceglau,0.00,1.00,0.00,0.40,0.00
80, MN201, picemari,0.00,1.00,0.00,0.40,0.00
80, MN201, pinubank,0.00,1.00,0.17,0.40,0.00
80, MN201, pinuresi,0.00,1.00,0.00,0.40,0.00
80, MN201, pinustro,0.56,1.00,0.00,0.40,0.00
80, MN201, popubals,0.00,1.00,0.00,0.40,0.00
80, MN201, popudelt,0.00,1.00,0.00,0.40,0.00
80, MN201, popugran,0.56,1.00,0.00,0.40,0.00
80, MN201, poputrem,0.00,1.00,0.00,0.40,0.00
80, MN201, prunpens,0.00,1.00,0.00,0.40,0.00
80, MN201, prunsero,0.89,1.00,0.00,0.40,0.00
80, MN201, prunvirg,0.89,1.00,0.00,0.40,0.00
80, MN201, queralba,0.94,1.00,0.00,0.40,0.00
80, MN201, querelli,0.00,1.00,0.00,0.40,0.00
80, MN201, quermacr,0.98,1.00,0.00,0.40,0.00
80, MN201, querrubr,1.00,1.00,0.00,0.40,0.00
80, MN201, salix,0.00,1.00,0.00,0.40,0.00
80, MN201, thujocci,0.00,1.00,0.00,0.40,0.00
80, MN201, tiliamer,0.60,1.00,0.00,0.40,0.00
80, MN201, ulmuamer,0.81,1.00,0.00,0.40,0.00
80, MN201, ulmurubr,0.81,1.00,0.00,0.40,0.00
80, MN202, abiebals,0.00,1.00,0.00,0.40,0.00
80, MN202, acernegu,0.83,1.00,0.00,0.40,0.00
80, MN202, acerrubr,0.83,1.00,0.00,0.40,0.00
80, MN202, acersacc,0.51,1.00,0.00,0.40,0.00
80, MN202, acerspic,0.83,1.00,0.00,0.40,0.00
80, MN202, betualle,0.00,1.00,0.00,0.40,0.00
80, MN202, betupapy,0.00,1.00,0.00,0.40,0.00
80, MN202, celtis,0.83,1.00,0.00,0.40,0.00
80, MN202, fraxamer,0.85,1.00,0.00,0.40,0.00
80, MN202, fraxnigr,0.00,1.00,0.00,0.40,0.00
80, MN202, fraxpenn,0.96,1.00,0.00,0.40,0.00
80, MN202, larilari,0.00,1.00,0.00,0.40,0.00
80, MN202, ostrvirg,0.92,1.00,0.00,0.40,0.00
80, MN202, piceglau,0.00,1.00,0.00,0.40,0.00
80, MN202, picemari,0.00,1.00,0.00,0.40,0.00
80, MN202, pinubank,0.00,1.00,0.17,0.40,0.00
80, MN202, pinuresi,0.00,1.00,0.00,0.40,0.00
80, MN202, pinustro,0.56,1.00,0.00,0.40,0.00
80, MN202, popubals,0.00,1.00,0.00,0.40,0.00
80, MN202, popudelt,0.00,1.00,0.00,0.40,0.00
80, MN202, popugran,0.56,1.00,0.00,0.40,0.00
80, MN202, poputrem,0.00,1.00,0.00,0.40,0.00
80, MN202, prunpens,0.00,1.00,0.00,0.40,0.00
80, MN202, prunsero,0.89,1.00,0.00,0.40,0.00
80, MN202, prunvirg,0.89,1.00,0.00,0.40,0.00
80, MN202, queralba,0.94,1.00,0.00,0.40,0.00
80, MN202, querelli,0.00,1.00,0.00,0.40,0.00
80, MN202, quermacr,0.98,1.00,0.00,0.40,0.00
80, MN202, querrubr,1.00,1.00,0.00,0.40,0.00
80, MN202, salix,0.00,1.00,0.00,0.40,0.00
80, MN202, thujocci,0.00,1.00,0.00,0.40,0.00
80, MN202, tiliamer,0.60,1.00,0.00,0.40,0.00
80, MN202, ulmuamer,0.81,1.00,0.00,0.40,0.00
80, MN202, ulmurubr,0.81,1.00,0.00,0.40,0.00
80, MN203, abiebals,0.00,1.00,0.00,0.40,0.00
80, MN203, acernegu,0.83,1.00,0.41,0.40,0.16
80, MN203, acerrubr,0.83,1.00,0.41,0.40,0.16
80, MN203, acersacc,0.51,1.00,0.00,0.40,0.00
80, MN203, acerspic,0.83,1.00,0.41,0.40,0.16
80, MN203, betualle,0.00,1.00,0.00,0.40,0.00
80, MN203, betupapy,0.00,1.00,0.56,0.40,0.00
80, MN203, celtis,0.83,1.00,0.41,0.40,0.16
80, MN203, fraxamer,0.85,1.00,0.56,0.40,0.23
80, MN203, fraxnigr,0.00,1.00,0.00,0.40,0.00
80, MN203, fraxpenn,0.96,1.00,0.00,0.40,0.00
80, MN203, larilari,0.00,1.00,0.53,0.40,0.00
80, MN203, ostrvirg,0.92,1.00,0.56,0.40,0.23
80, MN203, piceglau,0.00,1.00,0.48,0.40,0.00
80, MN203, picemari,0.00,1.00,0.54,0.40,0.00
80, MN203, pinubank,0.00,1.00,0.73,0.40,0.00
80, MN203, pinuresi,0.00,1.00,0.71,0.40,0.00
